Cod_Cliente,Max_Valor,Mediana_Valor,Media_Valor,Std_Valor,Num_Transacciones,Hora_Mas_Frecuente,Dia_Semana_Mas_Frecuente,Mes_Mas_Frecuente,Num_PAGO_TARJETA_CREDITO,Num_REMESAS,Num_TRANSFER_BANCOS,Num_TRANSFER_EXTERNAS,Num_TRANSFER_INTERNACIONAL,Num_TRANSFER_INTERNAS
1602194,729.5,105.0,186.72727272727272,227.38242716141937,11,32831,4,10,0,0,9,0,0,2
1602195,990.0,399.0,466.0,493.92003401360427,3,38516,3,5,0,0,3,0,0,0
1602196,1000.0,1000.0,1000.0,,1,35538,3,7,0,0,1,0,0,0
1602197,42.0,7.54,9.543928571428571,8.357317899154756,56,29292,6,5,0,0,0,0,0,56
1602198,1000.0,700.0,733.3333333333334,251.66114784235833,3,31639,5,7,0,0,3,0,0,0
1602199,380.0,200.5,260.1666666666667,103.77901200788786,3,29853,2,10,0,0,0,0,0,3
1602200,250.0,250.0,250.0,,1,64758,4,7,0,0,0,0,0,1
1602201,90.0,35.0,48.333333333333336,36.85557397915997,3,42049,1,1,0,0,3,0,0,0
1602202,200.0,55.0,74.0,72.81140020628638,5,35507,3,1,0,0,3,0,0,2
1602203,100.0,100.0,100.0,,1,78760,5,7,0,0,1,0,0,0
1602204,55.45,9.934999999999999,14.391333333333334,15.226451968210778,30,29459,6,7,0,0,0,0,0,30
1602205,1000.0,60.0,163.54716981132074,236.17255067801395,53,24790,7,7,0,0,20,0,0,33
1602206,150.0,40.0,55.55736842105263,38.769659936333554,19,29782,3,5,0,0,19,0,0,0
1602207,1100.0,132.67,207.3863492063492,222.9758230080879,63,20876,3,7,0,0,37,0,0,26
1602208,140.0,120.0,120.0,20.0,3,32584,4,3,0,0,3,0,0,0
1602209,500.0,498.9,484.06333333333333,26.656163139756863,3,36020,1,6,0,0,3,0,0,0
1602210,7000.0,5000.0,5000.0,2828.42712474619,2,19556,3,10,0,0,2,0,0,0
1602211,500.0,160.0,174.6206896551724,92.52891972362843,29,36734,6,11,0,0,29,0,0,0
1602212,5000.0,1000.0,1720.0,1901.8412131405714,5,24071,5,8,0,0,5,0,0,0
1602213,500.0,36.0,83.24373493975904,91.11071810140274,83,29384,5,11,13,0,48,20,0,2
1602214,200.0,55.0,75.83333333333333,69.16767067544393,6,31838,4,9,0,0,6,0,0,0
1602215,600.0,50.0,160.77272727272728,182.0954568660498,22,30696,2,6,0,0,5,0,0,17
1602216,500.0,110.0,149.07692307692307,128.7578227645875,13,24841,4,2,0,0,10,0,0,3
1602217,2000.0,1125.0,1125.0,1237.4368670764582,2,62516,4,2,0,0,2,0,0,0
1602218,350.0,195.0,195.0,219.20310216782974,2,39940,4,5,2,0,0,0,0,0
1602219,800.0,86.0,129.19247311827957,171.5694955129155,93,37578,2,2,9,0,36,35,0,13
1602220,1500.0,500.0,630.2727272727273,477.63565421963443,11,32995,2,12,0,0,5,0,0,6
1602221,1000.0,290.0,280.7148979591837,152.61024632652794,49,29830,2,2,0,0,49,0,0,0
1602222,50.0,50.0,50.0,,1,38745,1,5,0,0,0,0,0,1
1602223,1290.0,262.17,357.9285294117647,307.12986409495244,34,20917,4,8,10,0,23,0,0,1
1602224,60.0,60.0,60.0,,1,81500,3,2,0,0,1,0,0,0
1602225,2000.0,475.0,591.9166666666666,495.33176555821103,24,22318,3,12,0,0,0,24,0,0
1602226,1198.8,25.0,345.0833333333333,522.5185333236196,6,32796,3,8,0,0,4,0,0,2
